startDate,endDate,value,unit,sourceName,creationDate,value_m
2024-01-06 06:48:36-06:00,2024-01-06 06:49:07 -0600,25,m,Luis’s Apple Watch,2024-01-06 06:50:57 -0600,25.0
2024-01-06 06:50:28-06:00,2024-01-06 06:50:49 -0600,25,m,Luis’s Apple Watch,2024-01-06 06:51:33 -0600,25.0
2024-01-06 06:50:50-06:00,2024-01-06 06:51:23 -0600,25,m,Luis’s Apple Watch,2024-01-06 06:53:39 -0600,25.0
2024-01-06 06:53:10-06:00,2024-01-06 06:53:33 -0600,25,m,Luis’s Apple Watch,2024-01-06 06:54:15 -0600,25.0
2024-01-06 06:53:38-06:00,2024-01-06 06:54:06 -0600,25,m,Luis’s Apple Watch,2024-01-06 06:55:52 -0600,25.0
2024-01-06 06:55:35-06:00,2024-01-06 06:55:46 -0600,25,m,Luis’s Apple Watch,2024-01-06 06:56:26 -0600,25.0
2024-01-06 06:55:49-06:00,2024-01-06 06:56:15 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:00:45 -0600,25.0
2024-01-06 07:00:20-06:00,2024-01-06 07:00:39 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:01:11 -0600,25.0
2024-01-06 07:00:46-06:00,2024-01-06 07:01:04 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:01:36 -0600,25.0
2024-01-06 07:01:09-06:00,2024-01-06 07:01:30 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:02:04 -0600,25.0
2024-01-06 07:01:36-06:00,2024-01-06 07:01:59 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:02:35 -0600,25.0
2024-01-06 07:02:03-06:00,2024-01-06 07:02:29 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:03:04 -0600,25.0
2024-01-06 07:02:34-06:00,2024-01-06 07:02:58 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:03:34 -0600,25.0
2024-01-06 07:03:05-06:00,2024-01-06 07:03:27 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:04:13 -0600,25.0
2024-01-06 07:03:28-06:00,2024-01-06 07:04:02 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:10:28 -0600,25.0
2024-01-06 07:09:57-06:00,2024-01-06 07:10:20 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:11:22 -0600,25.0
2024-01-06 07:10:23-06:00,2024-01-06 07:11:12 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:12:10 -0600,25.0
2024-01-06 07:11:45-06:00,2024-01-06 07:12:03 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:12:41 -0600,25.0
2024-01-06 07:12:09-06:00,2024-01-06 07:12:33 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:14:01 -0600,25.0
2024-01-06 07:13:34-06:00,2024-01-06 07:13:54 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:14:37 -0600,25.0
2024-01-06 07:13:57-06:00,2024-01-06 07:14:25 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:23:08 -0600,25.0
2024-01-06 07:22:45-06:00,2024-01-06 07:22:59 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:23:31 -0600,25.0
2024-01-06 07:23:05-06:00,2024-01-06 07:23:22 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:26:33 -0600,25.0
2024-01-06 07:26:04-06:00,2024-01-06 07:26:26 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:27:04 -0600,25.0
2024-01-06 07:26:30-06:00,2024-01-06 07:26:56 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:28:21 -0600,25.0
2024-01-06 07:27:50-06:00,2024-01-06 07:28:15 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:28:54 -0600,25.0
2024-01-06 07:28:16-06:00,2024-01-06 07:28:44 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:30:09 -0600,25.0
2024-01-06 07:29:40-06:00,2024-01-06 07:30:03 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:30:42 -0600,25.0
2024-01-06 07:30:06-06:00,2024-01-06 07:30:34 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:34:23 -0600,25.0
2024-01-06 07:34:04-06:00,2024-01-06 07:34:16 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:34:51 -0600,25.0
2024-01-06 07:34:17-06:00,2024-01-06 07:34:37 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:37:10 -0600,25.0
2024-01-06 07:36:38-06:00,2024-01-06 07:37:02 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:39:23 -0600,25.0
2024-01-06 07:38:40-06:00,2024-01-06 07:39:06 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:47:28 -0600,25.0
2024-01-06 07:47:07-06:00,2024-01-06 07:47:20 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:48:40 -0600,25.0
2024-01-06 07:48:08-06:00,2024-01-06 07:48:34 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:49:14 -0600,25.0
2024-01-06 07:48:35-06:00,2024-01-06 07:49:07 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:49:47 -0600,25.0
2024-01-06 07:49:08-06:00,2024-01-06 07:49:39 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:50:20 -0600,25.0
2024-01-06 07:49:41-06:00,2024-01-06 07:50:13 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:50:54 -0600,25.0
2024-01-06 07:50:16-06:00,2024-01-06 07:50:47 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:51:30 -0600,25.0
2024-01-06 07:50:51-06:00,2024-01-06 07:51:22 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:52:03 -0600,25.0
2024-01-06 07:51:26-06:00,2024-01-06 07:51:55 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:52:34 -0600,25.0
2024-01-06 07:52:01-06:00,2024-01-06 07:52:29 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:53:07 -0600,25.0
2024-01-06 07:52:32-06:00,2024-01-06 07:53:01 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:53:40 -0600,25.0
2024-01-06 07:53:02-06:00,2024-01-06 07:53:34 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:54:14 -0600,25.0
2024-01-06 07:53:39-06:00,2024-01-06 07:54:09 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:54:47 -0600,25.0
2024-01-06 07:54:11-06:00,2024-01-06 07:54:41 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:55:18 -0600,25.0
2024-01-06 07:54:44-06:00,2024-01-06 07:55:12 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:55:54 -0600,25.0
2024-01-06 07:55:14-06:00,2024-01-06 07:55:45 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:56:27 -0600,25.0
2024-01-06 07:55:53-06:00,2024-01-06 07:56:21 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:56:58 -0600,25.0
2024-01-06 07:56:24-06:00,2024-01-06 07:56:52 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:57:29 -0600,25.0
2024-01-06 07:56:54-06:00,2024-01-06 07:57:22 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:58:00 -0600,25.0
2024-01-06 07:57:23-06:00,2024-01-06 07:57:53 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:58:41 -0600,25.0
2024-01-06 07:57:56-06:00,2024-01-06 07:58:27 -0600,25,m,Luis’s Apple Watch,2024-01-06 07:59:17 -0600,25.0
2024-01-07 06:08:02-06:00,2024-01-07 06:08:18 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:08:52 -0600,25.0
2024-01-07 06:08:22-06:00,2024-01-07 06:08:46 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:09:23 -0600,25.0
2024-01-07 06:08:52-06:00,2024-01-07 06:09:16 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:09:51 -0600,25.0
2024-01-07 06:09:18-06:00,2024-01-07 06:09:45 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:10:22 -0600,25.0
2024-01-07 06:09:51-06:00,2024-01-07 06:10:15 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:10:50 -0600,25.0
2024-01-07 06:10:16-06:00,2024-01-07 06:10:44 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:11:18 -0600,25.0
2024-01-07 06:10:50-06:00,2024-01-07 06:11:13 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:11:49 -0600,25.0
2024-01-07 06:11:17-06:00,2024-01-07 06:11:43 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:12:20 -0600,25.0
2024-01-07 06:11:46-06:00,2024-01-07 06:12:14 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:12:51 -0600,25.0
2024-01-07 06:12:17-06:00,2024-01-07 06:12:44 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:13:19 -0600,25.0
2024-01-07 06:12:49-06:00,2024-01-07 06:13:12 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:13:55 -0600,25.0
2024-01-07 06:13:18-06:00,2024-01-07 06:13:43 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:15:45 -0600,25.0
2024-01-07 06:15:14-06:00,2024-01-07 06:15:40 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:16:19 -0600,25.0
2024-01-07 06:15:45-06:00,2024-01-07 06:16:11 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:16:49 -0600,25.0
2024-01-07 06:16:14-06:00,2024-01-07 06:16:44 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:17:23 -0600,25.0
2024-01-07 06:16:46-06:00,2024-01-07 06:17:16 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:18:19 -0600,25.0
2024-01-07 06:17:37-06:00,2024-01-07 06:18:11 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:18:55 -0600,25.0
2024-01-07 06:18:14-06:00,2024-01-07 06:18:48 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:19:31 -0600,25.0
2024-01-07 06:18:50-06:00,2024-01-07 06:19:25 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:20:15 -0600,25.0
2024-01-07 06:19:25-06:00,2024-01-07 06:20:08 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:21:14 -0600,25.0
2024-01-07 06:20:34-06:00,2024-01-07 06:21:06 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:21:45 -0600,25.0
2024-01-07 06:21:09-06:00,2024-01-07 06:21:39 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:22:18 -0600,25.0
2024-01-07 06:21:43-06:00,2024-01-07 06:22:11 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:22:49 -0600,25.0
2024-01-07 06:22:13-06:00,2024-01-07 06:22:43 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:23:53 -0600,25.0
2024-01-07 06:23:24-06:00,2024-01-07 06:24:24 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:25:07 -0600,25.0
2024-01-07 06:24:42-06:00,2024-01-07 06:25:00 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:25:46 -0600,25.0
2024-01-07 06:25:02-06:00,2024-01-07 06:25:39 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:26:48 -0600,25.0
2024-01-07 06:26:18-06:00,2024-01-07 06:26:42 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:27:18 -0600,25.0
2024-01-07 06:26:47-06:00,2024-01-07 06:27:13 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:27:52 -0600,25.0
2024-01-07 06:27:19-06:00,2024-01-07 06:27:44 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:28:28 -0600,25.0
2024-01-07 06:27:46-06:00,2024-01-07 06:28:18 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:29:32 -0600,25.0
2024-01-07 06:28:55-06:00,2024-01-07 06:29:26 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:30:13 -0600,25.0
2024-01-07 06:29:26-06:00,2024-01-07 06:30:08 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:30:59 -0600,25.0
2024-01-07 06:30:08-06:00,2024-01-07 06:30:53 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:31:50 -0600,25.0
2024-01-07 06:30:53-06:00,2024-01-07 06:31:43 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:34:22 -0600,25.0
2024-01-07 06:33:50-06:00,2024-01-07 06:34:12 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:35:31 -0600,25.0
2024-01-07 06:35:04-06:00,2024-01-07 06:35:25 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:36:46 -0600,25.0
2024-01-07 06:36:12-06:00,2024-01-07 06:36:36 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:37:50 -0600,25.0
2024-01-07 06:37:22-06:00,2024-01-07 06:37:41 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:39:30 -0600,25.0
2024-01-07 06:38:59-06:00,2024-01-07 06:39:18 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:40:39 -0600,25.0
2024-01-07 06:40:07-06:00,2024-01-07 06:40:29 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:41:38 -0600,25.0
2024-01-07 06:41:07-06:00,2024-01-07 06:41:33 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:42:37 -0600,25.0
2024-01-07 06:42:10-06:00,2024-01-07 06:42:28 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:44:12 -0600,25.0
2024-01-07 06:43:44-06:00,2024-01-07 06:44:07 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:44:41 -0600,25.0
2024-01-07 06:44:13-06:00,2024-01-07 06:44:34 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:45:09 -0600,25.0
2024-01-07 06:44:38-06:00,2024-01-07 06:45:03 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:45:40 -0600,25.0
2024-01-07 06:45:07-06:00,2024-01-07 06:45:33 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:46:10 -0600,25.0
2024-01-07 06:45:35-06:00,2024-01-07 06:46:03 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:46:39 -0600,25.0
2024-01-07 06:46:06-06:00,2024-01-07 06:46:32 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:47:10 -0600,25.0
2024-01-07 06:46:33-06:00,2024-01-07 06:47:04 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:47:40 -0600,25.0
2024-01-07 06:47:06-06:00,2024-01-07 06:47:33 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:48:09 -0600,25.0
2024-01-07 06:47:39-06:00,2024-01-07 06:48:04 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:48:42 -0600,25.0
2024-01-07 06:48:07-06:00,2024-01-07 06:48:35 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:53:14 -0600,25.0
2024-01-07 06:52:38-06:00,2024-01-07 06:53:06 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:53:45 -0600,25.0
2024-01-07 06:53:13-06:00,2024-01-07 06:53:39 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:54:18 -0600,25.0
2024-01-07 06:53:43-06:00,2024-01-07 06:54:11 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:54:49 -0600,25.0
2024-01-07 06:54:15-06:00,2024-01-07 06:54:42 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:55:20 -0600,25.0
2024-01-07 06:54:46-06:00,2024-01-07 06:55:13 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:55:51 -0600,25.0
2024-01-07 06:55:17-06:00,2024-01-07 06:55:44 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:56:32 -0600,25.0
2024-01-07 06:55:46-06:00,2024-01-07 06:56:24 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:57:08 -0600,25.0
2024-01-07 06:56:27-06:00,2024-01-07 06:57:01 -0600,25,m,Luis’s Apple Watch,2024-01-07 06:59:49 -0600,25.0
2024-01-07 06:59:15-06:00,2024-01-07 06:59:40 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:00:18 -0600,25.0
2024-01-07 06:59:43-06:00,2024-01-07 07:00:12 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:00:48 -0600,25.0
2024-01-07 07:00:16-06:00,2024-01-07 07:00:43 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:01:24 -0600,25.0
2024-01-07 07:00:44-06:00,2024-01-07 07:01:18 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:09:12 -0600,25.0
2024-01-07 07:08:45-06:00,2024-01-07 07:09:05 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:09:42 -0600,25.0
2024-01-07 07:09:08-06:00,2024-01-07 07:09:29 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:12:40 -0600,25.0
2024-01-07 07:12:14-06:00,2024-01-07 07:12:34 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:13:05 -0600,25.0
2024-01-07 07:12:38-06:00,2024-01-07 07:13:00 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:13:33 -0600,25.0
2024-01-07 07:13:04-06:00,2024-01-07 07:13:27 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:13:59 -0600,25.0
2024-01-07 07:13:30-06:00,2024-01-07 07:13:53 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:14:27 -0600,25.0
2024-01-07 07:13:56-06:00,2024-01-07 07:14:21 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:14:56 -0600,25.0
2024-01-07 07:14:23-06:00,2024-01-07 07:14:48 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:15:21 -0600,25.0
2024-01-07 07:14:53-06:00,2024-01-07 07:15:15 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:15:55 -0600,25.0
2024-01-07 07:15:19-06:00,2024-01-07 07:15:48 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:19:38 -0600,25.0
2024-01-07 07:19:15-06:00,2024-01-07 07:19:31 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:20:04 -0600,25.0
2024-01-07 07:19:36-06:00,2024-01-07 07:19:58 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:20:32 -0600,25.0
2024-01-07 07:19:59-06:00,2024-01-07 07:20:26 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:21:03 -0600,25.0
2024-01-07 07:20:29-06:00,2024-01-07 07:20:54 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:27:59 -0600,25.0
2024-01-07 07:27:41-06:00,2024-01-07 07:27:52 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:28:22 -0600,25.0
2024-01-07 07:27:55-06:00,2024-01-07 07:28:11 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:35:36 -0600,25.0
2024-01-07 07:35:16-06:00,2024-01-07 07:35:28 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:38:33 -0600,25.0
2024-01-07 07:37:57-06:00,2024-01-07 07:38:24 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:39:16 -0600,25.0
2024-01-07 07:38:39-06:00,2024-01-07 07:39:09 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:39:55 -0600,25.0
2024-01-07 07:39:11-06:00,2024-01-07 07:39:48 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:40:59 -0600,25.0
2024-01-07 07:40:19-06:00,2024-01-07 07:40:52 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:41:35 -0600,25.0
2024-01-07 07:40:59-06:00,2024-01-07 07:41:30 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:42:13 -0600,25.0
2024-01-07 07:41:31-06:00,2024-01-07 07:42:06 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:42:44 -0600,25.0
2024-01-07 07:42:09-06:00,2024-01-07 07:42:35 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:45:11 -0600,25.0
2024-01-07 07:44:45-06:00,2024-01-07 07:45:04 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:45:39 -0600,25.0
2024-01-07 07:45:12-06:00,2024-01-07 07:45:33 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:46:25 -0600,25.0
2024-01-07 07:45:42-06:00,2024-01-07 07:46:17 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:47:04 -0600,25.0
2024-01-07 07:46:18-06:00,2024-01-07 07:46:57 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:48:23 -0600,25.0
2024-01-07 07:47:51-06:00,2024-01-07 07:48:17 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:48:51 -0600,25.0
2024-01-07 07:48:23-06:00,2024-01-07 07:48:44 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:49:32 -0600,25.0
2024-01-07 07:48:50-06:00,2024-01-07 07:49:19 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:50:14 -0600,25.0
2024-01-07 07:49:32-06:00,2024-01-07 07:50:08 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:50:55 -0600,25.0
2024-01-07 07:50:12-06:00,2024-01-07 07:50:47 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:51:28 -0600,25.0
2024-01-07 07:50:50-06:00,2024-01-07 07:51:21 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:52:06 -0600,25.0
2024-01-07 07:51:28-06:00,2024-01-07 07:51:59 -0600,25,m,Luis’s Apple Watch,2024-01-07 07:52:48 -0600,25.0
2024-01-27 06:11:13-06:00,2024-01-27 06:11:29 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:12:03 -0600,25.0
2024-01-27 06:11:33-06:00,2024-01-27 06:11:57 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:12:31 -0600,25.0
2024-01-27 06:12:01-06:00,2024-01-27 06:12:26 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:13:00 -0600,25.0
2024-01-27 06:12:28-06:00,2024-01-27 06:12:55 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:13:30 -0600,25.0
2024-01-27 06:12:58-06:00,2024-01-27 06:13:24 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:14:01 -0600,25.0
2024-01-27 06:13:26-06:00,2024-01-27 06:13:55 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:14:35 -0600,25.0
2024-01-27 06:13:58-06:00,2024-01-27 06:14:27 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:15:03 -0600,25.0
2024-01-27 06:14:29-06:00,2024-01-27 06:14:58 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:15:34 -0600,25.0
2024-01-27 06:15:01-06:00,2024-01-27 06:15:27 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:16:04 -0600,25.0
2024-01-27 06:15:29-06:00,2024-01-27 06:15:57 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:16:35 -0600,25.0
2024-01-27 06:16:03-06:00,2024-01-27 06:16:28 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:17:03 -0600,25.0
2024-01-27 06:16:32-06:00,2024-01-27 06:16:58 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:17:34 -0600,25.0
2024-01-27 06:17:02-06:00,2024-01-27 06:17:27 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:18:08 -0600,25.0
2024-01-27 06:17:32-06:00,2024-01-27 06:17:57 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:19:20 -0600,25.0
2024-01-27 06:18:43-06:00,2024-01-27 06:19:12 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:19:50 -0600,25.0
2024-01-27 06:19:14-06:00,2024-01-27 06:19:45 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:20:24 -0600,25.0
2024-01-27 06:19:46-06:00,2024-01-27 06:20:18 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:21:00 -0600,25.0
2024-01-27 06:20:20-06:00,2024-01-27 06:20:52 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:21:23 -0600,25.0
2024-01-27 06:20:55-06:00,2024-01-27 06:21:17 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:21:56 -0600,25.0
2024-01-27 06:21:20-06:00,2024-01-27 06:21:46 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:24:56 -0600,25.0
2024-01-27 06:24:25-06:00,2024-01-27 06:24:49 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:25:29 -0600,25.0
2024-01-27 06:24:59-06:00,2024-01-27 06:25:24 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:25:57 -0600,25.0
2024-01-27 06:25:32-06:00,2024-01-27 06:25:51 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:26:33 -0600,25.0
2024-01-27 06:25:59-06:00,2024-01-27 06:26:24 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:28:24 -0600,25.0
2024-01-27 06:27:58-06:00,2024-01-27 06:28:16 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:28:57 -0600,25.0
2024-01-27 06:28:16-06:00,2024-01-27 06:28:50 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:29:25 -0600,25.0
2024-01-27 06:28:53-06:00,2024-01-27 06:29:19 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:30:14 -0600,25.0
2024-01-27 06:29:19-06:00,2024-01-27 06:29:56 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:31:54 -0600,25.0
2024-01-27 06:31:32-06:00,2024-01-27 06:31:47 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:32:20 -0600,25.0
2024-01-27 06:31:51-06:00,2024-01-27 06:32:15 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:32:46 -0600,25.0
2024-01-27 06:32:20-06:00,2024-01-27 06:32:40 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:33:16 -0600,25.0
2024-01-27 06:32:45-06:00,2024-01-27 06:33:11 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:36:06 -0600,25.0
2024-01-27 06:35:22-06:00,2024-01-27 06:36:00 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:36:37 -0600,25.0
2024-01-27 06:36:00-06:00,2024-01-27 06:36:30 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:37:41 -0600,25.0
2024-01-27 06:37:01-06:00,2024-01-27 06:37:35 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:38:50 -0600,25.0
2024-01-27 06:38:03-06:00,2024-01-27 06:38:43 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:39:23 -0600,25.0
2024-01-27 06:38:43-06:00,2024-01-27 06:39:18 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:39:59 -0600,25.0
2024-01-27 06:39:18-06:00,2024-01-27 06:39:53 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:40:38 -0600,25.0
2024-01-27 06:39:54-06:00,2024-01-27 06:40:32 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:41:14 -0600,25.0
2024-01-27 06:40:32-06:00,2024-01-27 06:41:08 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:41:55 -0600,25.0
2024-01-27 06:41:11-06:00,2024-01-27 06:41:48 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:42:36 -0600,25.0
2024-01-27 06:41:53-06:00,2024-01-27 06:42:25 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:47:36 -0600,25.0
2024-01-27 06:47:20-06:00,2024-01-27 06:47:30 -0600,25,m,Luis’s Apple Watch,2024-01-27 06:48:35 -0600,25.0
